,College,Branch,Category,Gender,Opening_Rank,Closing_Rank,branch_ins
801,IIT Kharagpur,"Electronics and  Electrical Communication Engineering with M. Tech.in any of the listed specializations(5 Years, B. Tech- M. Tech Dual Deg.)",SC,N,289,523,1065225
802,IIT Kharagpur,"Electronics and  Electrical Communication Engineering with M. Tech.in any of the listed specializations(5 Years, B. Tech- M. Tech Dual Deg.)",SC,F,797,855,1065225
803,IIT Kharagpur,"Electronics and  Electrical Communication Engineering with M. Tech.in any of the listed specializations(5 Years, B. Tech- M. Tech Dual Deg.)",ST,N,248,357,1065225
804,IIT Kharagpur,"Electronics and  Electrical Communication Engineering with M. Tech.in any of the listed specializations(5 Years, B. Tech- M. Tech Dual Deg.)",ST,F,394,394,1065225
805,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",OPEN,N,8524,11592,1064210
806,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",OPEN,F,18575,20790,1064210
807,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",EWS,N,1642,1918,1064210
808,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",EWS,F,3627,3627,1064210
809,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",OBC-NCL,N,4180,4907,1064210
810,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",OBC-NCL,F,8735,8851,1064210
811,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",SC,N,2369,2664,1064210
812,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",SC,F,3867,3867,1064210
813,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",ST,N,1174,1465,1064210
814,IIT Kharagpur,"Exploration Geophysics(4 Years, Bachelor of Science)",ST,F,1550,1550,1064210
815,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",OPEN,N,3256,4307,1064170
816,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",OPEN,F,8027,9190,1064170
817,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",OPEN (PwD),N,159,159,1064170
818,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",EWS,N,813,885,1064170
819,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",EWS,F,1889,1889,1064170
820,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",OBC-NCL,N,1407,2049,1064170
821,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",OBC-NCL,F,4418,4685,1064170
822,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",SC,N,767,1189,1064170
823,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",SC,F,1610,1610,1064170
824,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",ST,N,510,698,1064170
825,IIT Kharagpur,"Industrial and  Systems Engineering(4 Years, B. Tech)",ST,F,605,605,1064170
826,IIT Kharagpur,"Industrial and  Systems Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,4349,4991,1065241
827,IIT Kharagpur,"Industrial and  Systems Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,10059,12126,1065241
828,IIT Kharagpur,"Industrial and  Systems Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,1014,1157,1065241
829,IIT Kharagpur,"Industrial and  Systems Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,2124,2351,1065241
830,IIT Kharagpur,"Industrial and  Systems Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,5740,5740,1065241
831,IIT Kharagpur,"Industrial and  Systems Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,1283,1455,1065241
832,IIT Kharagpur,"Industrial and  Systems Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,2414,2414,1065241
833,IIT Kharagpur,"Industrial and  Systems Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,900,965,1065241
834,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",OPEN,N,1993,2533,1064121
835,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",OPEN,F,5373,5533,1064121
836,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",OPEN (PwD),N,90,90,1064121
837,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",EWS,N,363,513,1064121
838,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",EWS,F,1242,1242,1064121
839,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",OBC-NCL,N,1126,1360,1064121
840,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",OBC-NCL,F,3965,4093,1064121
841,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",SC,N,379,733,1064121
842,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",SC,F,1836,1836,1064121
843,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",ST,N,428,469,1064121
844,IIT Kharagpur,"Instrumentation Engineering(4 Years, B. Tech)",ST,F,751,751,1064121
845,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",OPEN,N,4822,5858,1064122
846,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",OPEN,F,12302,12657,1064122
847,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",EWS,N,1071,1249,1064122
848,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",EWS,F,2648,2648,1064122
849,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",OBC-NCL,N,2667,3022,1064122
850,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",OBC-NCL,F,6133,6490,1064122
851,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",SC,N,1463,1802,1064122
852,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",SC,F,3068,3068,1064122
853,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",ST,N,592,870,1064122
854,IIT Kharagpur,"Manufacturing Science and  Engineering (4 Years, B. Tech)",ST,F,1326,1326,1064122
855,IIT Kharagpur,"Manufacturing Science and  Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,6063,6924,1065281
856,IIT Kharagpur,"Manufacturing Science and  Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,13902,15722,1065281
857,IIT Kharagpur,"Manufacturing Science and  Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,1399,1427,1065281
858,IIT Kharagpur,"Manufacturing Science and  Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,3025,3234,1065281
859,IIT Kharagpur,"Manufacturing Science and  Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,5914,5914,1065281
860,IIT Kharagpur,"Manufacturing Science and  Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,1483,1858,1065281
861,IIT Kharagpur,"Manufacturing Science and  Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,3002,3002,1065281
862,IIT Kharagpur,"Manufacturing Science and  Engineering with M. Tech. in Industrial and  Systems Engineering and  Management (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,986,986,1065281
863,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",OPEN,N,711,1335,1064208
864,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",OPEN,F,3161,3665,1064208
865,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",OPEN (PwD),N,79,79,1064208
866,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",OPEN (PwD),F,182,182,1064208
867,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",EWS,N,200,253,1064208
868,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",OBC-NCL,N,323,761,1064208
869,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",OBC-NCL,F,811,2331,1064208
870,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",SC,N,250,478,1064208
871,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",SC,F,1142,1410,1064208
872,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",ST,N,98,243,1064208
873,IIT Kharagpur,"Mathematics and  Computing(4 Years, Bachelor of Science)",ST,F,450,450,1064208
874,IIT Kharagpur,"Mechanical Engineering(4 Years, B. Tech)",OPEN,N,2042,3350,1064125
875,IIT Kharagpur,"Mechanical Engineering(4 Years, B. Tech)",OPEN,F,5873,9315,1064125
876,IIT Kharagpur,"Mechanical Engineering(4 Years, B. Tech)",EWS,N,431,686,1064125
877,IIT Kharagpur,"Mechanical Engineering(4 Years, B. Tech)",EWS,F,1490,1698,1064125
878,IIT Kharagpur,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,N,997,1576,1064125
879,IIT Kharagpur,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,F,3257,4346,1064125
880,IIT Kharagpur,"Mechanical Engineering(4 Years, B. Tech)",SC,N,595,903,1064125
881,IIT Kharagpur,"Mechanical Engineering(4 Years, B. Tech)",SC,F,1656,1950,1064125
882,IIT Kharagpur,"Mechanical Engineering(4 Years, B. Tech)",ST,N,410,495,1064125
883,IIT Kharagpur,"Mechanical Engineering with M. Tech. in any of the listed specializations(5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,3539,5197,1065239
884,IIT Kharagpur,"Mechanical Engineering with M. Tech. in any of the listed specializations(5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,10270,11336,1065239
885,IIT Kharagpur,"Mechanical Engineering with M. Tech. in any of the listed specializations(5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,731,953,1065239
886,IIT Kharagpur,"Mechanical Engineering with M. Tech. in any of the listed specializations(5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,1354,2218,1065239
887,IIT Kharagpur,"Mechanical Engineering with M. Tech. in any of the listed specializations(5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,4732,5472,1065239
888,IIT Kharagpur,"Mechanical Engineering with M. Tech. in any of the listed specializations(5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,942,1165,1065239
889,IIT Kharagpur,"Mechanical Engineering with M. Tech. in any of the listed specializations(5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,2075,2287,1065239
890,IIT Kharagpur,"Mechanical Engineering with M. Tech. in any of the listed specializations(5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,501,789,1065239
891,IIT Kharagpur,"Mechanical Engineering with M. Tech. in any of the listed specializations(5 Years, B. Tech - M. Tech Dual Deg.)",ST,F,1275,1275,1065239
892,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",OPEN,N,5448,6920,1064127
893,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",OPEN,F,11706,12375,1064127
894,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",EWS,N,1163,1322,1064127
895,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",EWS,F,2317,2317,1064127
896,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",OBC-NCL,N,2301,3033,1064127
897,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",OBC-NCL,F,5856,6116,1064127
898,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",SC,N,1211,1622,1064127
899,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",SC,F,2490,2795,1064127
900,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",ST,N,48,714,1064127
901,IIT Kharagpur,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",ST,F,987,987,1064127
902,IIT Kharagpur,"Metallurgical and  Materials Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,7198,8364,1065243
903,IIT Kharagpur,"Metallurgical and  Materials Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,15600,16871,1065243
904,IIT Kharagpur,"Metallurgical and  Materials Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,1423,1486,1065243
905,IIT Kharagpur,"Metallurgical and  Materials Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,3118,3438,1065243
906,IIT Kharagpur,"Metallurgical and  Materials Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,6667,6820,1065243
907,IIT Kharagpur,"Metallurgical and  Materials Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,1634,2032,1065243
908,IIT Kharagpur,"Metallurgical and  Materials Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,3151,3151,1065243
909,IIT Kharagpur,"Metallurgical and  Materials Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,856,999,1065243
910,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",OPEN,N,7169,8739,1064130
911,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",OPEN,F,16220,16942,1064130
912,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",EWS,N,1149,1432,1064130
913,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",EWS,F,3018,3018,1064130
914,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",OBC-NCL,N,2862,3579,1064130
915,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",OBC-NCL,F,7416,7746,1064130
916,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",SC,N,1743,2059,1064130
917,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",SC,F,3015,3123,1064130
918,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",ST,N,800,1004,1064130
919,IIT Kharagpur,"Mining Engineering (4 Years, B. Tech)",ST,F,1542,1542,1064130
920,IIT Kharagpur,"Mining Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,8909,9932,1065247
921,IIT Kharagpur,"Mining Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,17128,19411,1065247
922,IIT Kharagpur,"Mining Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,1497,1534,1065247
923,IIT Kharagpur,"Mining Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,3599,3983,1065247
924,IIT Kharagpur,"Mining Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,8422,8422,1065247
925,IIT Kharagpur,"Mining Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,2079,2244,1065247
926,IIT Kharagpur,"Mining Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,3516,3516,1065247
927,IIT Kharagpur,"Mining Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,1065,1166,1065247
928,IIT Kharagpur,"Mining Safety Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,10090,11583,1065248
929,IIT Kharagpur,"Mining Safety Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,18055,20265,1065248
930,IIT Kharagpur,"Mining Safety Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,1688,1711,1065248
931,IIT Kharagpur,"Mining Safety Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,3598,4143,1065248
932,IIT Kharagpur,"Mining Safety Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,8617,8617,1065248
933,IIT Kharagpur,"Mining Safety Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,2263,2450,1065248
934,IIT Kharagpur,"Mining Safety Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,3837,3837,1065248
935,IIT Kharagpur,"Mining Safety Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,1108,1108,1065248
936,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",OPEN,N,6846,8355,1064133
937,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",OPEN,F,13783,15927,1064133
938,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",EWS,N,1345,1453,1064133
939,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",EWS,F,3130,3130,1064133
940,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",OBC-NCL,N,3157,3620,1064133
941,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",OBC-NCL,F,7556,7719,1064133
942,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",SC,N,1895,2024,1064133
943,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",SC,F,3185,3185,1064133
944,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",ST,N,973,1032,1064133
945,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (4 Years, B. Tech)",ST,F,1400,1400,1064133
946,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,8221,9383,1065251
947,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,15162,16710,1065251
948,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,1565,1703,1065251
949,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,F,3637,3637,1065251
950,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,3337,3785,1065251
951,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,7919,8125,1065251
952,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,2138,2325,1065251
953,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,3313,3313,1065251
954,IIT Kharagpur,"Ocean Engineering and  Naval Architecture (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,1124,1273,1065251
955,IIT Kharagpur,"Physics (4 Years, Bachelor of Science)",OPEN,N,4993,8366,1064204
956,IIT Kharagpur,"Physics (4 Years, Bachelor of Science)",OPEN,F,14043,17376,1064204
957,IIT Kharagpur,"Physics (4 Years, Bachelor of Science)",EWS,N,1658,1922,1064204
958,IIT Kharagpur,"Physics (4 Years, Bachelor of Science)",EWS,F,3499,3499,1064204
959,IIT Kharagpur,"Physics (4 Years, Bachelor of Science)",OBC-NCL,N,3328,4052,1064204
960,IIT Kharagpur,"Physics (4 Years, Bachelor of Science)",OBC-NCL,F,8173,8373,1064204
961,IIT Kharagpur,"Physics (4 Years, Bachelor of Science)",SC,N,1958,2536,1064204
962,IIT Kharagpur,"Physics (4 Years, Bachelor of Science)",SC,F,3444,3444,1064204
963,IIT Kharagpur,"Physics (4 Years, Bachelor of Science)",ST,N,1193,1327,1064204
964,IIT Hyderabad,"Artificial Intelligence (4 Years, B. Tech)",OPEN,N,619,840,1074185
965,IIT Hyderabad,"Artificial Intelligence (4 Years, B. Tech)",OPEN,F,2194,2316,1074185
966,IIT Hyderabad,"Artificial Intelligence (4 Years, B. Tech)",EWS,N,92,98,1074185
967,IIT Hyderabad,"Artificial Intelligence (4 Years, B. Tech)",EWS,F,362,362,1074185
968,IIT Hyderabad,"Artificial Intelligence (4 Years, B. Tech)",OBC-NCL,N,324,427,1074185
969,IIT Hyderabad,"Artificial Intelligence (4 Years, B. Tech)",OBC-NCL,F,646,720,1074185
970,IIT Hyderabad,"Artificial Intelligence (4 Years, B. Tech)",SC,N,181,216,1074185
971,IIT Hyderabad,"Artificial Intelligence (4 Years, B. Tech)",SC,F,610,610,1074185
972,IIT Hyderabad,"Artificial Intelligence (4 Years, B. Tech)",ST,N,82,95,1074185
973,IIT Hyderabad,"Biomedical Engineering(4 Years, B. Tech)",OPEN,N,6795,9840,1074191
974,IIT Hyderabad,"Biomedical Engineering(4 Years, B. Tech)",OPEN,F,11785,12043,1074191
975,IIT Hyderabad,"Biomedical Engineering(4 Years, B. Tech)",EWS,N,1859,1916,1074191
976,IIT Hyderabad,"Biomedical Engineering(4 Years, B. Tech)",OBC-NCL,N,3322,3656,1074191
977,IIT Hyderabad,"Biomedical Engineering(4 Years, B. Tech)",OBC-NCL,F,5618,5618,1074191
978,IIT Hyderabad,"Biomedical Engineering(4 Years, B. Tech)",SC,N,1867,2140,1074191
979,IIT Hyderabad,"Biomedical Engineering(4 Years, B. Tech)",SC,F,2698,2698,1074191
